latitude,longitude,station_name,street_address,city,state,zip,num_points,operator,usage_cost
37.74553,-122.39272,Zum Services Inc - Davidson Ave,1645 Davidson Ave,San Francisco,CA,94124,1,Unknown,Not specified
37.801464,-122.452078,Thoreau Center,1047 Edie Rd,San Francisco,CA,94129,1,Unknown,
37.8045,-122.449226,PRESIDIO TRUST MASON 11,1182 Lundeen St,San Francisco,CA,94123,1,Unknown,Not specified
37.804536,-122.449966,PRESIDIO TRUST MASON 10,1182 Mason St,San Francisco,CA,94123,1,Unknown,Not specified
37.758251,-122.463074,431402: Avalon Sunset Towers (Shared),8 Locksley Ave,SF,CA,94122,1,Unknown,Not specified
37.804134,-122.45095,PRESIDIO TRUST MASON 2,1184 Mason St,San Francisco,CA,94123,1,Unknown,Not specified
37.76926,-122.46805,Music Concourse Dr,Music Concourse Dr,San Francisco,CA,,2,Unknown,Not specified
37.805726,-122.449579,Golden Gate National Recreation Area - Crissy Field,1199 E Beach,San Francisco,CA,94129,2,Unknown,Not specified
37.768766,-122.468341,Golden Gate Park - Music Concourse Garage,1 Music Concourse Dr,San Francisco,CA,94118,3,Unknown,Not specified
37.7866351,-122.4680816,431404: AVA 55 Ninth,55 9th Ave,SF,CA,94118,1,Unknown,Not specified
37.79969406,-122.4605484,Building 118 Taylor Rd,Building 118 Taylor Rd,San Francisco,California,94129,1,Unknown,Not specified
37.801043,-122.459516,PRESIDIO TRUST TAYLOR ROAD 4,103 Taylor Rd,San Francisco,CA,94129,1,Unknown,Not specified
37.7426395,-122.3856749,Plant Construction,300 Newhall Street,San Francisco,CA,94126,1,Unknown,Not specified
37.73345,-122.409883,Caltrans - District 32,120 Rickard St,San Francisco,CA,94134,1,Unknown,Not specified
37.731347,-122.400104,Airbnb - Vesta St - Tesla Destination,1 Vesta St,San Francisco,CA,94124,1,Unknown,Not specified
37.726386,-122.396902,Extra Space Storage,1700 Egbert Ave,San Francisco,CA,94124,1,Unknown,Free
37.8080383,-122.4709806,983 Marine Dr (US-KYA-CW3-1),983 Marine Dr,San Francisco,CA,94129,1,Unknown,Not specified
37.725662,-122.395556,Dr. George W. Davis Senior Center,1751 Carroll Ave,San Francisco,CA,94124,1,Unknown,Not specified
37.8071345,-122.4724722,Lincoln Blvd (US-EZR-58X-1),Lincoln Blvd,San Francisco,CA,94129,1,Unknown,Not specified
37.725955667,-122.449541,CCSF - Ocean Campus Cloud Circle,50 Frida Kahlo Way,San Francisco,CA,94112,1,Unknown,Not specified
37.725345,-122.4479295,CCSF - Ocean Campus South Parking Lot,50 Frida Kahlo Way,San Francisco,CA,94112,1,Unknown,Not specified
37.72491,-122.452746,CCSF - Ocean Campus Multi-Use Building Parking Lot,50 Frida Kahlo Way,San Francisco,CA,94112,1,Unknown,Not specified
37.72396007318629,-122.45438341872921,Whole Foods,1150 Ocean Ave,San Francisco,CA,94112,3,Unknown,"the first 30 minutes are free which should give an average Tesla about 90 miles of range, please be courteous and let others grab their half an hour as well"
37.72398,-122.454956,WHOLE FOODS MKT,1150 Ocean Ave,San Francisco,CA,94112,1,Unknown,Not specified
37.7239842,-122.4556294,431408 : Avalon Ocean Avenue,1200 Ocean Avenue,SF,CA,94112,1,Unknown,Not specified
37.75397,-122.48867,"Safeway 0985 - San Francisco, CA",2350 Noriega St.,San Francisco,CA,94122,1,Unknown,Not specified
37.812467,-122.362181,SEC San Francisco,1 Yerba Buena Island,San Francisco,CA,94130,2,Unknown,Not specified
37.753109654147934,-122.4903283172298,Greenlots - 182016,1886 32ND AVE,SAN FRANCISCO,CA,94122,1,Unknown,Not specified
37.7520751953125,-122.490081787109,Greenlots - 12950,1St St and Grand Ave,Los Angeles,CA,90012,1,Unknown,Not specified
37.71823,-122.385519,Alice Griffith Apartments - 2700,"2700 Arelious Walker Dr,",San Francisco,CA,94124,1,Unknown,Not specified
37.728734,-122.47625,Stonestown Galleria DCFC,3251 20Th Ave,San Francisco,CA,94132,1,Unknown,Not specified
37.72837495,-122.4766977,Stonestown Galleria 03-04,3251 20Th Ave,San Francisco,CA,94132,1,Unknown,Not specified
37.728954191,-122.477707483,Stonestown Galleria Sports Basement,3251 20Th Ave,San Francisco,CA,94132,1,Unknown,Not specified
37.727838,-122.476348,Stonestown Galleria Peet's,3251 20Th Ave,San Francisco,CA,94132,1,Unknown,Not specified
37.749666,-122.49572,St. Ignatius College Preparatory,2001 37th Ave,San Francisco,CA,94116,1,Unknown,Not specified
37.7266635,-122.47598965,Stonestown Galleria Trader Joes,3251 20Th Ave,San Francisco,CA,94132,3,Unknown,Not specified
37.726656,-122.475999,Trader Joe's,265 Winston Dr,San Francisco,CA,94132,1,Unknown,Not specified
37.7113249,-122.3928668,301 Executive Park Blvd,301 Executive Park Blvd,San Francisco,California,94124,1,Unknown,Not specified
37.782007,-122.505051,Department of Veterans Affairs VISN 21,4150 Clement St,San Francisco,CA,94121,1,Unknown,Not specified
37.78497,-122.50557,680 Point Lobos Ave (US-6ZD-X6E-2),680 Point Lobos Ave,San Francisco,CA,94121,1,Unknown,Not specified
37.73241,-122.48944,Lakeshore Plaza,4258 Ocean Avenue,San Francisco,CA,94132,2,Unknown,Not specified
37.724766,-122.481042,1600 Holloway Ave.,1600 Holloway Ave.,San Francisco,CA,94132,1,Unknown,Not specified
37.720848,-122.477023,San Francisco State University,1600 Holloway Ave,San Francisco,CA,94132,1,Unknown,Not specified
37.723921,-122.481347,SFSTATE LOT 20 19,1600 Holloway Ave,San Francisco,CA,94132,1,Unknown,Not specified
37.74159622,-122.4984283,3001 Taraval St,3001 Taraval St,San Francisco,California,94116,2,Unknown,Not specified
37.77158,-122.50907,Safeway San Francisco #0785 - 850 La Playa,850 La Playa St,San Francisco,CA,94121,2,Unknown,Not specified
37.7165375,-122.473877,PARKMERCED,125 Cambon Dr,San Francisco,CA,94132,1,Unknown,Not specified
37.7157048,-122.4734916,PARKMERCED,150 Font Blvd,San Francisco,CA,94132,1,Unknown,Not specified
37.715233,-122.472778,PARKMERCED F0100PMTOWER2G,100 Font Blvd,San Francisco,CA,94132,1,Unknown,Not specified
37.7801861,-122.5117904,680 Point Lobos Ave (US-6ZD-X6E-1),680 Point Lobos Ave,San Francisco,CA,94121,1,Unknown,Not specified
37.707491,-122.458093,"Walgreens - Daly City, CA#5365 |P866",6100 Mission Street,Daly City,CA,94014,1,Unknown,Not specified
37.7138881,-122.4725592,PARKMERCED,55 Chumasero Dr,San Francisco,CA,94132,1,Unknown,Not specified
37.72080994,-122.483963,310 Arballo Dr,310 Arballo Dr,San Francisco,California,94132,1,Unknown,Not specified
37.71764374,-122.4809494,750 Gonzalez Dr,750 Gonzalez Dr,San Francisco,California,94132,1,Unknown,Not specified
37.8376368,-122.4794232,Cavallo Point Lodge - Tesla,601 Murray Ave,Sausalito,CA,94965,1,Unknown,Free
37.73313,-122.505159,San Francisco Zoo,Sloat BLVD & Great Hwy,San Francisco,California,94132,1,Unknown,Not specified
37.69283,-122.41463,475 Mission Blue Drive,475 Mission Blue Dr,Brisbane,CA,94005,1,Unknown,Not specified
37.69209,-122.42348,San Francisco - Page One Automotive,211 S Hill Dr,Brisbane,CA,94005,1,Unknown,Not specified
37.7011118,-122.469811,DC Station,2001 Juniperro Serra Blvd.,Daly City,CA,94014,1,Unknown,Not specified
37.698288,-122.463339,Lucky,6843 Mission St,Daly City,CA,94014,3,Unknown,Not specified
37.6976637,-122.4627305,Lucky Daly City,"6843 Mission Blvd Daly City, CA",San Francisco,California,94014,2,Unknown,9.95 $
37.6965906385127,-122.463111242177,"Daly City, CA - Mission Street",6917 Mission Street,Daly City,CA,94014,1,Unknown,Not specified
37.784173,-122.309084,Rock Wall Wine Company,2301 Monarch St,Alameda,CA,94501,1,Unknown,Not specified
37.68682,-122.40301,50 Park Place,50 Park Pl,Brisbane,CA,94005,1,Unknown,Not specified
37.68637,-122.40256,Brisbane Station,50 Park Pl,Brisbane,CA,94005,1,Unknown,Not specified
37.6906275,-122.4591583,JEFFERSON,550 E Market St,Daly City,CA,94014,1,Unknown,Not specified
37.699951,-122.483575,Westlake Shopping Center,75 Southgate Ave,Daly City,CA,94015,3,Unknown,Not specified
37.6857101,-122.3995539,BRISBANEVILLAGE,108 Old County Rd,Brisbane,CA,94005,2,Unknown,"Through Aug 31: First 45 minutes free, $5/hr after. Effective September 1: $0.20/kWh + $5/hour after 45 minutes."
37.690104,-122.461762,Westlake Shopping Center - Daly City,Westlake Shopping Center - Daly City,San Francisco,California,94015,2,Unknown,9.95 $
37.8570477,-122.481192,Casa Madrona,801 Bridgeway,Sausalito,California,94965,1,Unknown,Free
37.777642,-122.29806,CIVIC CENTER FERRY SNG 2,1701 Ferry Point Rd,Alameda,CA,94501,1,Unknown,Not specified
37.822527,-122.310246,Caltrans - District 4,200 Burma Rd,Oakland,CA,94607,1,Unknown,Not specified
37.685316,-122.475803,JEFFERSON JEFFERSON MPB,305 Eastmoor Ave,Daly City,CA,94015,1,Unknown,Not specified
37.812639,-122.300714,PACIFIC CANNERY STATION 57,1201 Pine St,Oakland,CA,94607,1,Unknown,Not specified
37.812468,-122.300621,PACIFIC CANNERY STATION 01-02,1201 Pine St,Oakland,CA,94607,1,Unknown,Not specified
37.812868,-122.300552,PACIFIC CANNERY STATION 32-33,1201 Pine St,Oakland,CA,94607,1,Unknown,Not specified
37.81242,-122.30031,PACIFIC CANNERY STATION 62-63,1201 Pine St,Oakland,CA,94607,1,Unknown,Not specified
37.67671,-122.38543,Ultragenyx-Brisbane,5000 Marina Blvd,Brisbane,CA,94005,1,Unknown,Not specified
37.677,-122.456773,Honda of Serramonte,485 Serramonte Boulevard,Colma,CA,94014,2,Unknown,Not specified
37.676942,-122.459308,Town of Colma,1198 El Camino,Colma,CA,94014,2,Unknown,Not specified
37.67516,-122.38429,CBRE8000 STATION 3,2000 Sierra Point Parkway,Brisbane,CA,94005,1,Unknown,Not specified
37.674324,-122.388117,Genesis Marina,3000-3500 Marina Boulevard,Brisbane,CA,94005,1,Unknown,Not specified
37.675067,-122.384289,CBRE8000 STATION 4,2000 Sierra Point Parkway,Brisbane,CA,94005,1,Unknown,Not specified
37.674859,-122.384305,CBRE8000 STATION 7,2000 Sierra Point Parkway,Brisbane,CA,94005,1,Unknown,Not specified
37.674738474886,-122.38415282195,Sierra Point Towers,8000 Marina Boulevard,Brisbane,CA,94005,1,Unknown,Not specified
37.8748518,-122.4576151,The Lodge At Tiburon,1651 Tiburon BLVD,Tiburon,California,94920,1,Unknown,Not specified
37.674475,-122.458167,KOHL'S - CHPT 0981 COLMA 2,245 Collins Ave,Colma,CA,94014,1,Unknown,Not specified
37.673399,-122.384764,THE SHORE THE SHORE 11,1400 Sierra Point Pkwy,Brisbane,CA,94005,1,Unknown,Not specified
37.673164,-122.385144,THE SHORE THE SHORE 10,1600  Sierra Point Pkwy,Brisbane,CA,94005,1,Unknown,Not specified
37.673475,-122.382523,THE SHORE THE SHORE 16,800 Sierra Point Parkway,Brisbane,CA,94005,1,Unknown,Not specified
37.672565,-122.386115,THE SHORE THE SHORE 9,1800 Sierra Point Parkway,Brisbane,CA,94005,1,Unknown,Not specified
37.67329,-122.382523,THE SHORE THE SHORE 15,1000 Sierra Point Pkwy,Brisbane,CA,94005,1,Unknown,Not specified
37.6733629,-122.3816357,BRISBANE MARINA,400 Sierra Point Pkwy,Brisbane,CA,94005,1,Unknown,Not specified
37.87456512,-122.4660645,450 San Rafael Ave,450 San Rafael Ave,Tiburon,California,94920,2,Unknown,Not specified
37.67232,-122.382971,THE SHORE THE SHORE 8,1000 Sierra point parkway,Brisbane,CA,94005,1,Unknown,Not specified
37.8351355,-122.5312068,Bunker Road,2000 Bunker Road,Sausalito,ca,94965,1,Unknown,$0.49/kWh+$0.10/min; other tariffs available
37.67415985,-122.46554175,Serra Shopping Center,5001 Junipero Serra Blvd,Colma,CA,94014,1,Unknown,Not specified
37.877349,-122.461164,Belvedere Tiburon Library,1501 Tiburon Blvd.,Belvedere,CA,94920,1,Unknown,Not specified
37.669887,-122.388425,ACTELION,5000 Shoreline Ct,South San Francisco,CA,94080,1,Unknown,Not specified
37.669094,-122.390486,MITTEN ROAD,7000 Shoreline Ct,South San Francisco,CA,94080,1,Unknown,Not specified
37.678723,-122.4844253,JEFFERSON,101 Lincoln Ave,Daly City,CA,94015,1,Unknown,Not specified
37.673993,-122.472065,Serramonte Center - Tesla Supercharger,3 Serramonte Center,Daly City,CA,94015,1,Unknown,$0.26/kWh; other tariffs for older cars
37.671267,-122.463541,Nissan of Serramonte,1500 Collins Ave,Colma,CA,94014,2,Unknown,Not specified
37.86525726,-122.4977951,2330 Marinship Way,2330 Marinship Way,Sausalito,California,94965,2,Unknown,Not specified
37.673435,-122.4716325,Serramonte Center Macy's,3 Serramonte Center,Daly City,CA,94015,1,Unknown,Not specified
37.66779052951845,-122.3831347543609,395 Oyster Point Marina Plaza,395 Oyster Point Boulevard,South San Francisco,CA,94080,1,Unknown,Not specified
37.78958,-122.28003,"Target T2829 - Alameda, CA",2700 5th Street,Alameda,CA,94501,1,Unknown,Not specified
37.670582791616866,-122.47229167342829,Serramonte Center Target,3 Serramonte Center,Daly City,CA,94015,1,Unknown,
37.838825,-122.301789,KBS CHARGE STATION 2,2000 Powell St,Emeryville,CA,94608,1,Unknown,Not specified
37.663538,-122.396719,THE COVE EV GL1 8,121 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.663461,-122.396614,THE COVE EV GL1 6,121 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.664203,-122.391043,Britannia Oyster Point II Business Plaza,329 Oyster Point Boulevard,South San Francisco,CA,94080,1,Unknown,Not specified
37.663411,-122.396517,THE COVE EV GL1 7,121 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.663367,-122.39652,THE COVE EV GL1 9,121 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.663627,-122.394303,THE COVE EV,151 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.664211,-122.390191,THE COVE EV 181 OYSTER 3,181 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.664201,-122.390202,THE COVE EV 181 OYSTER 2,181 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.7768924,-122.2762824,CIRCLE K,1716 Webster St,Alameda,CA,94501,1,Unknown,Not specified
37.838165,-122.300676,Tower at Emeryville,2000 Powell St,Emeryville,CA,94608,1,Unknown,Not specified
37.6655539,-122.3824533,Oyster Point Marina Plaza,"400 Oyster Point , B1, #117",South San Francisco,CA,94080,1,Unknown,Not specified
37.663476,-122.393748,THE COVE EV 171 OYSTER 8,171 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.663384,-122.393794,THE COVE EV 171 OYSTER 2,171 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.668825,-122.469974,"M DALY, INC STATION 3",505 Serramonte Blvd,Daly City,CA,94015,1,Unknown,Not specified
37.663039,-122.39466,THE COVE EV 151 OYSTER 4,151 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.6624972,-122.3970185,THE COVE EV,271-299 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.662144,-122.396416,THE COVE EV GL1 1,101 Oyster Point Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.830061,-122.29203,IKEA USA EMERYVILLE 1,4400 Shellmound St,Emeryville,CA,94608,1,Unknown,Not specified
37.800232,-122.277739,ALAMEDA 7TH 4K 004,551-599 7th St,Oakland,CA,94607,1,Unknown,Not specified
37.8393639,-122.2989698,2100 Powell,2100 Powell Street,Emeryville,CA,94608,1,Unknown,Not specified
37.7981773,-122.2769619,Jack London Square,409 Washington St.,Oakland,CA,94607,3,Unknown,Not specified
37.831159,-122.292474,IKEA - Emeryville,4400 Shellmound St.,Emeryville,CA,94608,1,Unknown,Not specified
37.800716,-122.277412,ALAMEDA,585 7th St,Oakland,CA,94607,1,Unknown,Not specified
37.799351,-122.27653,CITY OF OAKLAND,501 6th St,Oakland,CA,94607,1,Unknown,Not specified
37.7853956,-122.2738071,1201 Marina Village Parkway,1201 Marina Village Parkway,Alameda,CA,94501,1,Unknown,Not specified
37.803158,-122.277565,601CITYCENTEREV 601 CTY GW2,601 12th Street,Oakland,CA,94607,1,Unknown,Not specified
37.800267,-122.276678,ALAMEDA,551-599 7th St,Oakland,CA,94607,2,Unknown,Not specified
37.7949137,-122.2749831,Modera JL Square,378 Embcarcadero West,Oakland,CA,94607,1,Unknown,Not specified
37.799319,-122.275884,CITY OF OAKLAND PAB OPD4,501 6th St,Oakland,CA,94607,1,Unknown,Not specified
37.799311,-122.275863,CITY OF OAKLAND PAB OPD3,501 6th St,Oakland,CA,94607,1,Unknown,Not specified
37.660128,-122.397626,701 Gateway - San Francisco,701 Gateway Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.7870484,-122.2732755,1210 Marina Village Parkway,1210 Marina Village Parkway,Alameda,CA,94501,1,Unknown,Not specified
37.837493,-122.295505,"Emeryville, Ca - Powell Street Plaza Supercharger",5795 Christie Avenue,Emeryville,CA,94608,1,Unknown,$0.26/kWh; other tariffs for older cars
37.802331,-122.276489,OLD TOWN SQUARE STATION 40-41,592 9th St,Oakland,CA,94607,1,Unknown,Not specified
37.803258,-122.276778,Oakland - Lafayette Square,610 E 10th St,Oakland,CA,94606,2,Unknown,Not specified
37.8366845,-122.294625,Powell Street Plaza,5701-5795 Christie Ave,Emeryville,CA,94608,1,Unknown,Not specified
37.802122,-122.275978,OLD TOWN SQUARE STATION 97-98,560 9th St,Oakland,CA,94607,1,Unknown,Not specified
37.7860383,-122.2724855,1100 Marina Village Parkway,1100 Marina Village Parkway,Alameda,CA,94501,1,Unknown,Not specified
37.6591478,-122.4009526,531409 : 631 Gateway,631 Gateway Boulevard,South San Francisco,CA,94080,1,Unknown,Not specified
37.833765134,-122.291804229,Bay Street,5616 Bay St,Emeryville,CA,94608,1,Unknown,Not specified
37.802357,-122.275741,OLD TOWN SQUARE STATION 57-58,901 Clay St,Oakland,CA,94607,1,Unknown,Not specified
37.784828981937295,-122.27192269081507,Marina Village,1001 Marina Village Pkwy,Alameda,CA,94501,5,Unknown,Not specified
37.804294,-122.276111,601CITYCENTEREV 601 CITY NGW1,601 12th St,Oakland,CA,94607,1,Unknown,Not specified
37.804813,-122.275541,CITY OF OAKLAND,1260 Martin Luther King Jr Way,Oakland,CA,94612,1,Unknown,Not specified
37.65831,-122.399556,Gateway Blvd,"601 Gateway Boulevard, Suite 930",South San Francisco,CA,94080,1,Unknown,Not specified
37.83803,-122.29375,FOUR POINTS BY STATION 1,1603 Powell St,Emeryville,CA,94608,1,Unknown,Not specified
37.794181,-122.272388,"Oakland, Ca - 2ND Street Supercharger",255 2ND Street,Oakland,CA,94607,1,Unknown,$0.26/kWh; other tariffs for older cars
37.76414,-122.27101,SSA SOUTHSHORE APT5,909 Shorepoint Ct,Alameda,CA,94501,1,Unknown,Not specified
37.6577593,-122.4016102,Two Corporate Drive,Corporate Drive,South San Francisco,CA,94080,1,Unknown,Not specified
37.83867,-122.29369,1603 Powell St,1603 Powell St,Emeryville,California,94608,2,Unknown,Not specified
37.7635,-122.270676,SSA SOUTHSHORE APT1,934 Shorepoint Ct,Alameda,CA,94501,1,Unknown,Not specified
37.763596,-122.27061,SSA SOUTHSHORE APT3,934 Shorepoint Ct,Alameda,CA,94501,1,Unknown,Not specified
37.7940945,-122.2718434,55 HARRISON,255 2nd St,Oakland,CA,94607,1,Unknown,Not specified
37.794095,-122.271843,55 HARRISON MARKET GARAGE,255 2nd St,Oakland,CA,94607,1,Unknown,Not specified
37.7806264,-122.2699082,960 Atlantic Avenue,960 Atlantic Avenue,Alameda,CA,94501,1,Unknown,Not specified
37.840281,-122.294041,"Emeryville, Ca Supercharger",5959 Shellmound Street,Emeryville,CA,94608,1,Unknown,$0.26/kWh; other tariffs for older cars
37.842947,-122.296292,ESSEX,6399 Christie Ave,Emeryville,CA,94608,1,Unknown,Not specified
37.656823,-122.402624,CBRE 1CORPORATE DR 1,1 Corporate Dr,South San Francisco,CA,94080,1,Unknown,Not specified
37.656204,-122.411246,Miller Garage HPCP Array 1,329 Miller Ave,South San Francisco,CA,94080,2,Unknown,Not specified
37.65611649,-122.4109802,Miller Avenue Garage,329 Miller Ave,South San Francisco,California,94080,2,Unknown,Not specified
37.663088,-122.470818,Serramonte Main Library,40 Wembley Dr,Daly City,CA,94015,2,Unknown,Not specified
37.83963,-122.292879,Hyatt House Emeryville/San Francisco Bay Area,5800 Shellmound St,Emeryville,California,94608,1,Unknown,Not specified
37.656377,-122.403687,CBRE 225 GATEWAY 6,225 Gateway Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.656805,-122.399173,Home2 Suites By Hilton - South San Francisco,555 Gateway BLVD,South San Francisco,California,94080,1,Unknown,Not specified
37.802805,-122.272679,Greenlots - 53239,1111 Broadway,Oakland,CA,94607,2,Unknown,Not specified
37.656258,-122.402727,CBRE 2CORPORATE DR 3,2 Corporate Dr,South San Francisco,CA,94080,1,Unknown,Not specified
37.6561623,-122.4036319,225 Gateway Blvd/Service Decline,225 Gateway Boulevard,South San Francisco,CA,94080,1,Unknown,Not specified
37.656229,-122.402684,CBRE 2CORPORATE DR 2,2 Corporate Dr,South San Francisco,CA,94080,1,Unknown,Not specified
37.6589638,-122.38294,S SAN FRANCISCO,632 Forbes Blvd,South San Francisco,CA,94080,3,Unknown,Not specified
37.65613,-122.402521,CBRE 2CORPORATE DR 1,2 Corporate Dr,South San Francisco,CA,94080,1,Unknown,Not specified
37.656256,-122.400699,"Hampton Inn - Sri Ram Ent, Inc",300 Gateway Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.805546,-122.273068,City Center Oakland,525 14th Street,Oakland,CA,94612,1,Unknown,Not specified
37.841589,-122.293438,5959 Shellmound,5959 Shellmound,Emeryville,CA,94608,1,Unknown,Not specified
37.806447,-122.273154,DGS Lot 6,1515 Clay St,Oakland,CA,94612,1,Unknown,Not specified
37.800279,-122.271237,CITY OF OAKLAND,364 9th St,Oakland,CA,94607,3,Unknown,Not specified
37.842392,-122.294069,PUBLIC MARKET STATION 1,6201 Shellmound St,Emeryville,CA,94608,1,Unknown,Not specified
37.655672,-122.403698,CBRE 201 GATEWAY 2,225 Gateway Blvd,South San Francisco,CA,94080,1,Unknown,Not specified
37.6555795,-122.4031008,201 Gateway Blvd,201 Gateway Boulevard,South San Francisco,CA,94080,1,Unknown,Not specified
37.655559,-122.401558,"South San Francisco, Ca Supercharger",250 Gateway Boulevard,South San Francisco,CA,94080,1,Unknown,$0.26/kWh; other tariffs for older cars
37.806119,-122.272404,CITY OF OAKLAND FRANK OGAWA2,250 Frank H Ogawa Plaza Parking Level P2,Oakland,CA,94612,1,Unknown,Not specified
37.806188,-122.272338,CITY OF OAKLAND FRANK OGAWA3,250 Frank H Ogawa Plaza Parking Level P2,Oakland,CA,94612,1,Unknown,Not specified
37.842493,-122.293141,PUBLIC MARKET STATION 2,6201 Shellmound St,Emeryville,CA,94608,1,Unknown,Not specified
37.655669,-122.396391,233 E GRAND NEXUS PG-L1.4,328 Roebling Rd,South San Francisco,CA,94080,1,Unknown,Not specified
37.8441095,-122.2940241,Public Market - Emeryville,"5959 Shellmound St. Emeryville, CA",Emeryville,California,94608,2,Unknown,$9.95
37.65527,-122.39667,233 E GRAND NEXUS PG-L3.2,328 Roebling Rd,South San Francisco,CA,94080,1,Unknown,Not specified
37.7802739,-122.2661863,1010 Atlantic Ave,1010 Atlantic Avenue,Alameda,CA,94501,1,Unknown,Not specified
37.804916,-122.270559,ENERGY SOLUTION TEST SAMPLE 003,449 15th Street,Oakland,CA,94612,1,Unknown,Not specified
37.805065,-122.27058,ENERGY SOLUTION TEST SAMPLE 002,449 15th Street,Oakland,CA,94612,1,Unknown,Not specified
37.842392,-122.29164,WAREHAM 6100 1,6100 Horton St,Emeryville,CA,94608,1,Unknown,Not specified
37.842321,-122.291579,WAREHAM 6100 6,6100 Horton St,Emeryville,CA,94608,1,Unknown,Not specified
37.842231,-122.291363,WAREHAM 6100 4,6100 Horton St,Emeryville,CA,94608,1,Unknown,Not specified
37.842502,-122.291576,WAREHAM 6100 5,6100 Horton St,Emeryville,CA,94608,1,Unknown,Not specified
37.842432,-122.291508,WAREHAM 6100 2,6100 Horton St,Emeryville,CA,94608,1,Unknown,Not specified
37.872884,-122.510535,"Marin City, Ca - Donahue Street Supercharger",190 Donahue Street,Marin City,CA,94965,1,Unknown,$0.26/kWh; other tariffs for older cars
37.654824,-122.39396,PAID STATION SSF-EGAPSA-10,406 Cabot Rd,South San Francisco,CA,94080,1,Unknown,Not specified
37.806488,-122.270401,CARCHARGING,1611 Telegraph Ave,Oakland,CA,94612,2,Unknown,Not specified
37.656311,-122.383669,PRIVATE GNE B35-10,350 DNA Way,South San Francisco,CA,94080,1,Unknown,Not specified
37.8728277,-122.5114169,MARIN GATEWAY,190 Donahue St,Sausalito,CA,94965,1,Unknown,Not specified
37.655969,-122.383881,PRIVATE GNE B35-2,350 DNA Way,South San Francisco,CA,94080,1,Unknown,Not specified
37.655934,-122.383901,PRIVATE GNE B35-1,350 DNA Way,South San Francisco,CA,94080,1,Unknown,Not specified
37.806165,-122.269465,17TH & BROADWAY STATION L3 - 3,447 17th St,Oakland,CA,94612,1,Unknown,Not specified
37.806194,-122.269435,17TH & BROADWAY STATION L2,447 17th St,Oakland,CA,94612,1,Unknown,Not specified
37.833413343019,-122.282991751381,1215 45th St,1215 45th St,Emeryville,California,94608,1,Unknown,Not specified
37.656395,-122.37947,PRIVATE GNE,350 DNA Way,South San Francisco,CA,94080,1,Unknown,Not specified
37.653252,-122.399342,POINTE GRAND 220 EG STN 1,220 E Grand Ave,South San Francisco,CA,94080,1,Unknown,Not specified
37.835118,-122.283766,AC Transit - OpConnect,1177 47th St,Emeryville,CA,94608,1,Unknown,Not specified
37.8645697,-122.3128646,CITYOFBERKELEY,235 University Ave,Berkeley,CA,94710,1,Unknown,Not specified
37.845358,-122.291794,B971 Gov Charging 1,6401 Hollis St,Emeryville,CA,94608,1,Unknown,Not specified
37.653809,-122.39031,PRIVATE GNE B73-1,510 Cabot Rd,South San Francisco,CA,94080,1,Unknown,Not specified
37.77132,-122.26318,1400 Sherman St,1400 Sherman St,Alameda,CA,94501,1,Unknown,Not specified
37.7799788,-122.2630286,Wind River,Wind River Way,Alameda,CA,94501,1,Unknown,Not specified
37.65286,-122.393148,CBRE,285 E Grand Ave,South San Francisco,CA,94080,1,Unknown,Not specified
37.8074352,-122.2680492,Kaiser Oakland Admin - 410 19th St. |P975,410 19th Street,Oakland,CA,94612,1,Unknown,Not specified
37.806087,-122.267307,DOUGLAS PARKING STATION 2,1717 Webster St,Oakland,CA,94612,1,Unknown,Not specified
37.806121,-122.267317,DOUGLAS PARKING STATION 3,1717 Webster St,Oakland,CA,94612,1,Unknown,Not specified
37.851248,-122.295087,Siemens Healthcare,725 Potter St,Berkeley,CA,94710,1,Unknown,Not specified
37.801004,-122.265479,ALCO STATIONS FAST CHARGER,165 13th St,Oakland,CA,94612,2,Unknown,Not specified
37.805733,-122.266824,ZO STATION 01,330 17th St,Oakland,CA,94612,1,Unknown,Not specified
37.800727,-122.265291,ALCO STATIONS,165 13th St,Oakland,CA,94612,4,Unknown,Not specified
37.83268,-122.27974,BOA Emeryville CA4-137,4120 San Pablo Avenue,Emeryville,CA,94608,1,Unknown,Not specified
37.80932,-122.267553,Kaiser Oakland Admin - 2000 Broadway,2000 Broadway,Oakland,CA,94612,1,Unknown,Not specified
