poi_id,category,type,name,latitude,longitude
3228,commercial,building,,37.778779548346805,-122.39773866330091
3229,commercial,building,,37.73678896162855,-122.47002456850493
3230,commercial,building,Volta HQ,37.76839357315173,-122.4016555772116
3231,commercial,building,,37.765689547897054,-122.40315274230095
3232,commercial,building,Mars Bar & Restaurant,37.77331042586556,-122.40324368427201
3233,commercial,building,,37.77463191090434,-122.39864795841142
3234,commercial,building,,37.7706188,-122.40981385000002
3235,commercial,building,"Ace Plumbing and Rooter, Inc",37.7716323,-122.40855110000003
3236,commercial,building,,37.770513650000005,-122.40908810000002
3237,commercial,building,,37.770095419556405,-122.40629588675947
3238,commercial,building,350 Mission Street,37.79087225860357,-122.3967203618832
3239,commercial,building,,37.77669376897852,-122.40212770873505
3240,commercial,building,,37.765085828677414,-122.40305060878761
3241,commercial,building,"Smith, Fause & McDonald, Inc.",37.77461505347359,-122.40910119044423
3242,commercial,building,,37.74058576158799,-122.46577469529353
3243,commercial,building,Squat & Gobble,37.74059972897242,-122.46567428035067
3244,commercial,building,,37.7744953,-122.40909794999999
3245,commercial,building,,37.774957662340114,-122.40862093645944
3246,commercial,building,Zeterre Landscape Architecture,37.77544727889162,-122.40917486191039
3247,commercial,building,Lands End Lookout Visitor Center,37.77972723543225,-122.51159396048205
3248,commercial,building,American Industrial Center - South Building,37.75708146478367,-122.38770901000001
3249,commercial,building,,37.77049551619821,-122.42568629261827
3250,commercial,building,,37.77029678941896,-122.42583312274587
3251,commercial,building,Sheet Metal Workers,37.76996952726176,-122.42533806847695
3252,commercial,building,,37.77006611503926,-122.42518633837027
3253,commercial,building,,37.77013743948248,-122.42486335226894
3254,commercial,building,,37.76994770474804,-122.42496875177916
3255,commercial,building,,37.76943580021637,-122.42596760059139
3256,commercial,building,Lombardi Sports (closed),37.79440312924899,-122.42183148780681
3257,commercial,building,1428 Haight,37.770367665969246,-122.44597723222387
3258,commercial,building,Ocean Aquarium,37.78653740021576,-122.42025001316682
3259,commercial,building,,37.789437550130856,-122.40411270377798
3260,commercial,building,,37.78923479452102,-122.40407030097869
3261,commercial,building,Charles Schwab,37.78904971324484,-122.40401284018891
3262,commercial,building,,37.789103497539394,-122.40431915374883
3263,commercial,building,,37.76425641407959,-122.46555523100507
3264,commercial,building,,37.77426599317075,-122.4195074516666
3265,commercial,building,Strand Theatre,37.779639329667404,-122.41289793388232
3266,commercial,building,Ayoub & Kubein Building,37.781697333496645,-122.40839112013813
3267,commercial,building,Crazy Horse Gentlemen's Club,37.78286143653626,-122.41010300014032
3268,commercial,building,50 Beale Street,37.7912564733469,-122.39648627565283
3269,commercial,building,Sing Sing Center,37.796352497194015,-122.40687982153285
3270,commercial,building,,37.78940140531489,-122.40962882289428
3271,commercial,building,,37.76322354316415,-122.43483971312413
3272,commercial,building,,37.763324031494605,-122.43477354267036
3273,commercial,building,Redstone Building,37.765376061476594,-122.418270510636
3274,commercial,building,,37.7627488,-122.43449070000001
3275,commercial,building,,37.79323243975545,-122.39266240042353
3276,commercial,building,,37.76057437177108,-122.44308432309342
3277,commercial,building,,37.76509377292236,-122.38675667991787
3278,commercial,building,Wheel Works,37.78797602596676,-122.42390696590833
3279,commercial,building,,37.746645750000006,-122.40338425000002
3280,commercial,building,,37.74638210114023,-122.40335932783279
3281,commercial,building,,37.74635182480015,-122.40305402137128
3282,commercial,building,,37.74167133113246,-122.40524759458306
3283,commercial,building,KOFY-TV,37.748524174723414,-122.40244921000892
3284,commercial,building,Lowe's,37.73985236865544,-122.40620814721323
3285,commercial,building,,37.7908481675025,-122.41719785650501
3286,commercial,building,,37.777800746188106,-122.39626273682352
3287,commercial,building,,37.77769957352027,-122.3964230827158
3288,commercial,building,Kenney & Everest Real Estate Management,37.79555764712836,-122.416863025516
3289,commercial,building,,37.790197379232985,-122.40735691857415
3290,commercial,building,Arguello Market,37.77565272712094,-122.45814069578324
3291,commercial,building,,37.77225962349601,-122.40612163516158
3292,commercial,building,,37.77446976610754,-122.40414689617786
3293,commercial,building,1015 Folsom,37.77805285344888,-122.40569983128398
3294,commercial,building,,37.778220647514644,-122.40561424188438
3295,commercial,building,,37.77809960607047,-122.40546138804521
3296,commercial,building,,37.76239342439782,-122.4190932179536
3297,commercial,building,,37.777865606607946,-122.40744160612977
3298,commercial,building,Tactrix Inc.,37.778353892958044,-122.40807497033346
3299,commercial,building,,37.776708514499234,-122.40753114220662
3300,commercial,building,,37.770467095570524,-122.4180414203984
3301,commercial,building,,37.79542649603532,-122.42133434595708
3302,commercial,building,,37.76211325552719,-122.41684879304547
3303,commercial,building,,37.76793640208137,-122.42937052834246
3304,commercial,building,Flagship,37.76837219129935,-122.4293737097367
3305,commercial,building,Brenda's Meat & Three,37.77816191938512,-122.43869819685119
3306,commercial,building,Twilight Cafe & Deli,37.775854078007335,-122.45505273003009
3307,commercial,building,,37.78768910187268,-122.4333409835339
3308,commercial,building,Roxie’s Market & Deli,37.7604772559207,-122.46638128375854
3309,commercial,building,The Yellow Submarine,37.76404322537976,-122.46327374287227
3310,commercial,building,,37.76431383670235,-122.46590510930078
3311,commercial,building,,37.764385423231246,-122.43348588321311
3312,commercial,building,,37.78176889885425,-122.4552421912757
3313,commercial,building,Former Sears building,37.74765275176158,-122.41910409412483
3314,commercial,building,,37.7806104281932,-122.46668997837044
3315,commercial,building,San Francisco Chiropractic & Dentistry,37.782683142343195,-122.47457687809518
3316,commercial,building,,37.780872830761595,-122.47348838075855
3317,commercial,building,,37.74506862279867,-122.45176416811601
3318,commercial,building,,37.763751322171615,-122.48060900244602
3319,commercial,building,Canyon Market,37.734068700834484,-122.43382379296585
3320,commercial,building,First Republic Bank,37.77991027440649,-122.4839356614191
3321,commercial,building,,37.740186626700684,-122.46549060618942
3322,commercial,building,,37.75709584691492,-122.50219794348801
3323,commercial,building,Food Mart,37.78052679367977,-122.48417583440914
3324,commercial,building,,37.760962715643466,-122.48955055370705
3325,commercial,building,Geary-Fourteenth Medical-Dental Bldg,37.7804128256112,-122.47311744804308
3326,commercial,building,Building 37,37.80495570830799,-122.4266490742147
3327,commercial,building,Building 32,37.804799930681476,-122.42631279017317
3328,commercial,building,Building 34,37.80467146836105,-122.42593155827724
3329,commercial,building,Building 35,37.805036001039205,-122.4260596668994
3330,commercial,building,Firehouse 8,37.79516829083987,-122.42240600833766
3331,commercial,building,,37.795155047169466,-122.42256833022726
3332,commercial,building,,37.71083965132825,-122.4699321755572
3333,commercial,building,,37.724060944077905,-122.43596689235933
3334,commercial,building,,37.77484164591636,-122.40856448352679
3335,commercial,building,Native Sons Building,37.78757743307716,-122.40964544226868
3336,commercial,building,Humboldt Bank Building,37.7857913681544,-122.40510352758713
3337,commercial,building,,37.782242145416,-122.40979673797383
3338,commercial,building,1 Sixth Street,37.782084815769686,-122.40976425703393
3339,commercial,building,,37.78253408521647,-122.40924426960761
3340,commercial,building,901 Market,37.78345597019362,-122.40806659612417
3341,commercial,building,,37.78993422889086,-122.40521550150449
3342,commercial,building,,37.78985830040815,-122.40502863704961
3343,commercial,building,,37.7898779497876,-122.40492364612201
3344,commercial,building,,37.7899944026117,-122.40484634465167
3345,commercial,building,,37.78961629858116,-122.40426794434433
3346,commercial,building,,37.78963960515734,-122.40407992759471
3347,commercial,building,The White House Building,37.78943551327272,-122.40478612112062
3348,commercial,building,Cruise,37.7808440583378,-122.39251042857374
3349,commercial,building,Audi San Francisco,37.76821255430425,-122.4180825328237
3350,commercial,building,,37.79632220861489,-122.41025543449194
3351,commercial,building,,37.797292423004606,-122.40805408214615
3352,commercial,building,,37.7972415174887,-122.40827440350344
3353,commercial,building,,37.798996313152976,-122.40789464511954
3354,commercial,building,,37.799264614339926,-122.40750199445527
3355,commercial,building,,37.79938284683338,-122.40712993455473
3356,commercial,building,,37.79940837688209,-122.40657584163375
3357,commercial,building,,37.767560018501726,-122.42973920957391
3358,commercial,building,7-ELEVEN #21389,37.70868256314455,-122.40551154744085
3359,commercial,building,,37.76673274361965,-122.43037483914061
3360,commercial,building,"DroneDeploy, Cambria Gallery, and Symphony Commerce",37.771797750000005,-122.40738959999999
3361,commercial,building,,37.770049539516656,-122.41611789062232
3362,commercial,building,,37.763886595554126,-122.41475980024515
3363,commercial,building,,37.77817672140614,-122.39515527107075
3364,commercial,building,,37.74786273852182,-122.4195676811186
3365,commercial,building,,37.78257322234825,-122.43300654467939
3366,commercial,building,,37.773052177432554,-122.40976172488749
3367,commercial,building,,37.79338061565279,-122.40264275173827
3368,commercial,building,Mariposa Hunters Point Yacht Club,37.77261475591259,-122.38688894450134
3369,commercial,building,,37.76881975887084,-122.38680993147594
3370,commercial,building,,37.784002437862114,-122.40221812671102
3371,commercial,building,,37.780640300645274,-122.39403795074047
3372,commercial,building,Four Fifty Sutter Building,37.78963757286261,-122.40787519624764
3373,commercial,building,Garfield Building,37.783796081783805,-122.40886796169279
3374,commercial,building,Pacific Professional Building,37.7905263924567,-122.43214505990349
3375,retail,building,L'ardoise Bistro,37.7665962,-122.433199
3376,retail,building,Amal's Deli,37.7702885,-122.4457035
3377,retail,building,,37.82804808203006,-122.37402300088661
3378,retail,building,,37.76517470353318,-122.42161892098422
3379,retail,building,Andronico's Community Market,37.76413251579754,-122.47116774054962
3380,retail,building,,37.73428750868136,-122.4341537171946
3381,retail,building,,37.79038142024773,-122.42085051675045
3382,retail,building,Metreon,37.784228603788875,-122.40318383362319
3383,retail,building,,37.76945270587566,-122.40902956683506
3384,retail,building,,37.76897664000708,-122.41421176527544
3385,retail,building,,37.76584333390179,-122.41279474565256
3386,retail,building,Best Buy,37.768412570348985,-122.41284607288115
3387,retail,building,Foods Co,37.76761795773767,-122.41612079129985
3388,retail,building,Petco,37.766583736632,-122.41033896049264
3389,retail,building,Lucky,37.73306770029578,-122.48943918670514
3390,retail,building,Sports Basement,37.802838772333416,-122.45927984151997
3391,retail,building,Waterfront Restaurant,37.79938800181373,-122.39731322860993
3392,retail,building,,37.80136792186012,-122.41131473742766
3393,retail,building,,37.799800630184656,-122.40880927835391
3394,retail,building,Warming Hut,37.80831729811989,-122.47071093215314
3395,retail,building,Saks Fifth Avenue,37.788618921398324,-122.4081063401425
3396,retail,building,Macy's,37.78702440795322,-122.40718571927087
3397,retail,building,,37.77795794642154,-122.39664725645916
3398,retail,building,Trader Joe's,37.78338383069603,-122.44783928172002
3399,retail,building,,37.786016844307255,-122.40829652140704
3400,retail,building,,37.78580573164385,-122.40819632502203
3401,retail,building,,37.729130302430455,-122.47674444440955
3402,retail,building,Fashion Institute of Design and Merchandising - San Francisco,37.786343878173085,-122.40669449169685
3403,retail,building,,37.78604323163838,-122.40654820775991
3404,retail,building,,37.787774416347816,-122.40636803811644
3405,retail,building,,37.78385238785275,-122.40869287584168
3406,retail,building,TAP Plastics,37.77115700736166,-122.41853798731916
3407,retail,building,,37.76572686671966,-122.40207309643523
3408,retail,building,,37.742241980192624,-122.4990197176992
3409,retail,building,,37.74224705925798,-122.49844266150757
3410,retail,building,,37.74229350948444,-122.4987197216415
3411,retail,building,H & L Super Market,37.786412,-122.41425724999999
3412,retail,building,Pasha,37.786389149357554,-122.41434622159227
3413,retail,building,Thrifty Wash,37.78951017928256,-122.41245354731862
3414,retail,building,Peacekeeper,37.78950007927348,-122.41253382386631
3415,retail,building,,37.788839756930805,-122.40954664272114
3416,retail,building,,37.7888934112871,-122.40908554776149
3417,retail,building,,37.78885468910222,-122.40939236592922
3418,retail,building,,37.7889062,-122.40924105
3419,retail,building,Video Wave,37.75007342516071,-122.43374655582278
3420,retail,building,,37.75035065587432,-122.4338053535278
3421,retail,building,laundry,37.74877919302139,-122.43357010139599
3422,retail,building,,37.75123335375695,-122.43835782489391
3423,retail,building,,37.75119136647417,-122.43823842741148
3424,retail,building,,37.75149611500071,-122.43615360322097
3425,retail,building,,37.750853165189,-122.43650816438247
3426,retail,building,,37.750920948619786,-122.43652351647359
3427,retail,building,,37.75101122472664,-122.43656053440492
3428,retail,building,,37.750826590773706,-122.43861683803554
3429,retail,building,,37.75133679230584,-122.43614491959077
3430,retail,building,,37.75135750299045,-122.43604896676251
3431,retail,building,,37.75138778148704,-122.43558929990652
3432,retail,building,,37.750909922302746,-122.43718301451935
3433,retail,building,Bay View Boat Club,37.77104022687068,-122.38612128255492
3434,retail,building,,37.80597551671261,-122.41454741684365
3435,retail,building,,37.80759291897669,-122.41874829074068
3436,retail,building,,37.77028109602283,-122.42218500947968
3437,retail,building,,37.7855432,-122.39714269999999
3438,retail,building,,37.78177193831403,-122.39436643658341
3439,retail,building,Building M,37.81104186563193,-122.41037807856063
3440,retail,building,Building I,37.81046621688436,-122.41091507300753
3441,retail,building,Building K,37.81090871329937,-122.41106499282348
3442,retail,building,Building N,37.81046988734956,-122.41035289094464
3443,retail,building,Building E,37.80969672400938,-122.41053222635809
3444,retail,building,Building P,37.80971447158446,-122.4101252696973
3445,retail,building,Building J,37.81063274519888,-122.41091662812133
3446,retail,building,,37.7726057009077,-122.40444735007125
3447,retail,building,,37.789728268313496,-122.4106364326463
3448,retail,building,Del Popolo,37.789634436912166,-122.41136402173667
3449,retail,building,,37.747380920939335,-122.45951924774627
3450,retail,building,,37.78089344601236,-122.40612391992225
3451,retail,building,Golden Gate Office Solutions,37.78077967109177,-122.40546774226726
3452,retail,building,,37.77865215,-122.39656504999999
3453,retail,building,,37.729784816030076,-122.47642575097599
3454,retail,building,,37.72656683175245,-122.4775110353311
3455,retail,building,One65,37.786234803320276,-122.40733409331938
3456,retail,building,,37.78616550309994,-122.40665780963877
3457,retail,building,,37.78585825459915,-122.40651944623424
3458,retail,building,,37.78170417858742,-122.39592142030868
3459,retail,building,,37.7816530302294,-122.39585742426137
3460,retail,building,,37.7818018,-122.39604379999999
3461,retail,building,,37.74338027639871,-122.43965326707536
3462,retail,building,,37.7437071737618,-122.43994169025682
3463,retail,building,,37.7436893,-122.43952815
3464,retail,building,Cafe Tiramisu,37.79121523751269,-122.40362405456334
3465,retail,building,,37.791487084557396,-122.4036824886606
3466,retail,building,,37.791160354549675,-122.40361242445988
3467,retail,building,,37.79143387160548,-122.40367109158002
3468,retail,building,,37.791327164654874,-122.40363583371226
3469,retail,building,Canton,37.78437885,-122.39779295000002
3470,retail,building,,37.78819859155883,-122.41831042245478
3471,retail,building,,37.785045481214816,-122.40815464912939
3472,retail,building,,37.78151930000001,-122.39647550000001
3473,retail,building,,37.77978367952741,-122.40049729119777
3474,retail,building,,37.76075347529778,-122.50562536099974
3475,retail,building,Petco,37.73368386832332,-122.49123153018506
3476,retail,building,Frank (Sandy) Tatum Clubhouse,37.724688372781884,-122.4937136410251
3477,retail,building,Sloat Garden Center,37.735830157158,-122.50363564383235
3478,retail,building,Walgreens,37.74180586935965,-122.4985419069289
3479,retail,building,,37.78198461553049,-122.39731217501136
3480,retail,building,Wolfe's Lunch,37.76642010000001,-122.39964273333331
3481,retail,building,,37.79046959039615,-122.38902649437522
3482,retail,building,,37.78386159196931,-122.43353385932352
3483,retail,building,,37.78993254977287,-122.42083609912083
3484,retail,building,,37.7897461950619,-122.42079637735552
3485,retail,building,,37.79351355292949,-122.42107341314951
3486,retail,building,,37.73470328302618,-122.43367644096858
3487,retail,building,,37.73434391703119,-122.43336760497981
3488,retail,building,,37.73434653694929,-122.43354290799313
3489,retail,building,,37.73438541021521,-122.43370086079108
3490,retail,building,,37.73434998305842,-122.43363069302676
3491,retail,building,,37.734335896615086,-122.43376033040856
3492,retail,building,,37.79846984510071,-122.40808121354644
3493,retail,building,Papenhausen Hardware,37.740579945319524,-122.46647348640603
3494,retail,building,,37.73906853680107,-122.4682441354008
3495,retail,building,,37.7394827321594,-122.46690256167943
3496,retail,building,,37.73937134995471,-122.46704035184936
3497,retail,building,,37.77283652112185,-122.4233161012128
3498,retail,building,Oasis Arts,37.77874633048103,-122.39746305581403
3499,retail,building,Thriller Social Club,37.77919908376952,-122.39808378029191
3500,retail,building,Safeway,37.78274455219472,-122.43148499319634
3501,retail,building,Safeway,37.772530900567126,-122.50938147615275
3502,retail,building,Safeway,37.76912343779277,-122.42829763404755
3503,retail,building,Ross,37.76666910944349,-122.40851710142424
3504,retail,building,Shell,37.77329864803661,-122.40856989775075
3505,retail,building,Porsche San Francisco,37.771996401156926,-122.40705090758655
3506,retail,building,Pets Unlimited,37.79129840346078,-122.43463089450887
3507,retail,building,,37.761815501804485,-122.41741009678051
3508,retail,building,Alioto Lazio Fish Company,37.80801908796053,-122.41968242664429
3509,retail,building,The Angelo Vaccaro Building,37.77268554102343,-122.42181518522688
3510,retail,building,McDonald's,37.75210197178437,-122.41811176518974
3511,retail,building,West Portal Auto Center,37.74593674502817,-122.45176532626886
3512,retail,building,,37.77549118765898,-122.40052698344425
3513,retail,building,Sobel Building,37.77028247068485,-122.40486463670447
3514,retail,building,,37.79819456255567,-122.42456734339633
3515,retail,building,Shell,37.773272341067425,-122.40863857627686
3516,retail,building,,37.77552011892849,-122.40881933771026
3517,retail,building,Pet Food Express,37.769246125632975,-122.42619013346699
3518,retail,building,,37.774673799999995,-122.41006714999999
3519,retail,building,California Carpet & Rugs,37.77505158911651,-122.40940472122506
3520,retail,building,,37.78944459394352,-122.42024529527791
3521,retail,building,,37.75595007675484,-122.42134042467598
3522,retail,building,CH Carolina Herrera,37.78737905,-122.4052513
3523,retail,building,,37.781859097584295,-122.42021975008024
3524,retail,building,,37.786648303695195,-122.41534446537598
3525,retail,building,,37.76702265894118,-122.42178643070412
3526,retail,building,,37.76599711110033,-122.42173864305595
3527,retail,building,,37.7653844734687,-122.42163422213754
3528,retail,building,,37.766145196984326,-122.42158104438174
3529,retail,building,,37.762399018065715,-122.41312475867323
3530,retail,building,,37.76698695,-122.43009775
3531,retail,building,Sterling Bank and Trust,37.7673851995203,-122.42962138697546
3532,retail,building,,37.77327327401848,-122.42252002406605
3533,retail,building,,37.77335172718651,-122.4228244012213
3534,retail,building,,37.79727426379994,-122.40711542976639
3535,retail,building,,37.75237931908975,-122.42109217784491
3536,retail,building,,37.76312491253838,-122.43498191348829
3537,retail,building,SIXT,37.7654112864445,-122.41727973438492
3538,retail,building,Miraloma Market,37.74378042952813,-122.45369460956026
3539,retail,building,,37.74384844277199,-122.45360152202525
3540,retail,building,,37.743903973421226,-122.45352387066575
3541,retail,building,Portola Cleaners,37.744008940090026,-122.45340812724967
3542,retail,building,Tower Burger,37.74396039239773,-122.45346397455243
3543,retail,building,CVS Pharmacy,37.74411621600859,-122.45326090771562
3544,retail,building,,37.773806168524786,-122.43710566757788
3545,retail,building,Allure Mobility & Medical Supply,37.793689258620596,-122.42259761001915
3546,retail,building,,37.75653627596024,-122.50171363465502
3547,retail,building,,37.79350481111901,-122.42253971508104
3548,retail,building,House of Prime Rib,37.79339159411989,-122.42254339312018
3549,retail,building,,37.75267464684032,-122.42098657618338
3550,retail,building,,37.75255605373661,-122.42101540446575
3551,retail,building,Unveiled Bridal,37.798420564554434,-122.42846540563329
3552,retail,building,McDonald's,37.742164833087756,-122.40523710308582
3553,retail,building,,37.756423867576814,-122.42137272880235
3554,retail,building,Señor Sisig,37.75713484636818,-122.42135070771462
3555,retail,building,,37.75718739667279,-122.42140677378079
3556,retail,building,,37.7579523715419,-122.42149092187896
3557,retail,building,,37.75640309334788,-122.42072034947432
3558,retail,building,,37.755470552918936,-122.42069363039238
3559,retail,building,,37.79047782143284,-122.41518345363285
3560,retail,building,,37.75744886666162,-122.40990811089132
3561,retail,building,Liholiho Yacht Club,37.78823228420172,-122.41461455165866
3562,retail,building,,37.784644522470494,-122.41758044670532
3563,retail,building,Lers Ros Thai,37.78471153089359,-122.41759605496921
3564,retail,building,King Kong Billiards,37.78506842856952,-122.41699747850325
3565,retail,building,Latte Express,37.77767075,-122.39605385000002
3566,retail,building,,37.75708028204904,-122.420872374429
3567,retail,building,,37.78349817720536,-122.41784624535373
3568,retail,building,,37.76095689144505,-122.42182099852674
3569,retail,building,,37.79079568881691,-122.40543899618383
3570,retail,building,,37.76133530405202,-122.42563237225575
3571,retail,building,,37.77830848757782,-122.39686440572461
3572,retail,building,,37.762504053049106,-122.4214078360041
3573,retail,building,,37.76242110524164,-122.42138538508675
3574,retail,building,,37.76300470060115,-122.41914202072388
3575,retail,building,The Bike Connection,37.77709396457884,-122.40784128222745
3576,retail,building,Aardvark Books,37.767060310652866,-122.42858716680425
3577,retail,building,,37.76821349397527,-122.42419554769822
3578,retail,building,,37.765058926488955,-122.42366777381298
3579,retail,building,Amasia Hide's Sushi Bar,37.766799378638865,-122.43309611584255
3580,retail,building,Ann's Dry Cleaner,37.767861644707104,-122.42984600942505
3581,retail,building,George's Market,37.76788916973039,-122.42928104495351
3582,retail,building,,37.76790543421531,-122.4294509083178
3583,retail,building,,37.76789221596672,-122.42953791130698
3584,retail,building,,37.7733398,-122.44557815
3585,retail,building,Pizza Avellino,37.79833328619859,-122.44700000538913
3586,retail,building,,37.79096049528613,-122.43399568920843
3587,retail,building,,37.78457730665451,-122.43333440131956
3588,retail,building,Rumble,37.80034246528073,-122.43582237074307
3589,retail,building,,37.78699634642243,-122.44001683613381
3590,retail,building,,37.773725684787514,-122.43905715737358
3591,retail,building,,37.74076598448512,-122.37669522208448
3592,retail,building,Cole Hardware,37.765186769106016,-122.44955274364091
3593,retail,building,Luke's Local,37.76505170247836,-122.449536488392
3594,retail,building,RC Gasoline,37.76294617890956,-122.4355534451474
3595,retail,building,,37.76428085435895,-122.46498938302926
3596,retail,building,Crossroad Trading,37.76436369429611,-122.46478260473783
3597,retail,building,,37.75136156429326,-122.43548829781682
3598,retail,building,,37.75136471649941,-122.4354016565042
3599,retail,building,,37.75016562421032,-122.47582536599742
3600,retail,building,,37.743250749999994,-122.42112589999998
3601,retail,building,,37.73463588834635,-122.433619703235
3602,retail,building,,37.73468574716655,-122.43341653281128
3603,retail,building,,37.73467403888967,-122.43334331796339
3604,retail,building,,37.734676690954984,-122.4335116914852
3605,retail,building,,37.73464385737407,-122.43325917321751
3606,retail,building,,37.73405616272329,-122.43426116559249
3607,retail,building,,37.7348253771606,-122.43393369336029
3608,retail,building,,37.73461400778742,-122.43404498117806
3609,retail,building,,37.734959004007465,-122.43389347381579
3610,retail,building,,37.7348954458881,-122.43392217873532
3611,retail,building,,37.734775211919334,-122.43402283797101
3612,retail,building,,37.734706227468834,-122.43404004982128
3613,retail,building,,37.780776159137744,-122.45834235552941
3614,retail,building,,37.7810089480019,-122.4567207664822
3615,retail,building,,37.781131178697976,-122.45488710049426
3616,retail,building,,37.74957921338413,-122.4207326001259
3617,retail,building,,37.75425404668184,-122.38939017350128
3618,retail,building,,37.786938412333754,-122.40959862679594
3619,retail,building,7-Eleven,37.78109843741485,-122.4714934693999
3620,retail,building,Lamps Plus,37.78113039986207,-122.46996262869212
3621,retail,building,,37.781151361981614,-122.46839937262554
3622,retail,building,Office Depot,37.78184721378115,-122.45930989918949
3623,retail,building,,37.78060365575546,-122.46727250786704
3624,retail,building,Jack in the Box,37.780561446398515,-122.46943986452547
3625,retail,building,,37.74820686029192,-122.42219987927994
3626,retail,building,,37.76515010380193,-122.47814776029412
3627,retail,building,,37.744385016884934,-122.45291809749102
3628,retail,building,Mollie Stone's,37.74474691057978,-122.45230792690441
3629,retail,building,,37.74459453808416,-122.45256217432225
3630,retail,building,,37.76318082857496,-122.48115198952341
3631,retail,building,22nd & Irving Market,37.763181041936626,-122.48055030770188
3632,retail,building,Irving Housewares & Restaurant Supplies,37.763612417972325,-122.4816188907155
3633,retail,building,,37.76306188369414,-122.48372702362278
3634,retail,building,,37.74030531517718,-122.46475241949912
3635,retail,building,,37.780129213210365,-122.47848225955708
3636,retail,building,,37.779967899999995,-122.4795762
3637,retail,building,,37.779985146797266,-122.48186451211569
3638,retail,building,,37.75382530781525,-122.49082572595032
3639,retail,building,,37.75711330221685,-122.50167264518423
3640,retail,building,7-Eleven,37.78087600451797,-122.47416931088185
3641,retail,building,,37.78045745,-122.48233395
3642,retail,building,,37.780683734912046,-122.47854737576299
3643,retail,building,,37.78050388497434,-122.48071053752099
3644,retail,building,K-Elements BBQ,37.782304091227275,-122.48248916788664
3645,retail,building,,37.782275784545845,-122.48306940346274
3646,retail,building,Grocery Outlet,37.77966890269507,-122.4875779422788
3647,retail,building,,37.77975709129848,-122.48530674899642
3648,retail,building,,37.77978560573025,-122.48492862742944
3649,retail,building,,37.77974945650491,-122.48539012881034
3650,retail,building,,37.752741824003074,-122.505613609832
3651,retail,building,,37.74208743366781,-122.50234214203223
3652,retail,building,,37.74201548506015,-122.50480343323267
3653,retail,building,Capurro's,37.807811672328036,-122.42024171318452
3654,retail,building,Building Q,37.808863961331156,-122.40980207026398
3655,retail,building,,37.79998176231112,-122.40936309484997
3656,retail,building,,37.73276427010226,-122.37666991327517
3657,retail,building,Grubstake,37.78938363718684,-122.4208557510646
3658,retail,building,,37.78009032490073,-122.40714751999307
3659,retail,building,McDonald's,37.728054850891276,-122.39272445094944
3660,retail,building,,37.72232004529475,-122.39595024883299
3661,retail,building,,37.72144626177641,-122.39642447075617
3662,retail,building,Greater Abundant Life Church of God in Christ,37.72197049404013,-122.39549169061353
3663,retail,building,,37.723117715550984,-122.44440375244261
3664,retail,building,,37.72076925252731,-122.44619248663675
3665,retail,building,,37.766190623754284,-122.40795312093319
3666,retail,building,Safeway,37.766885754459935,-122.40931402783184
3667,retail,building,Apple Union Square,37.78867274919093,-122.4071631820428
3668,retail,building,Livat Mall,37.78284249416585,-122.4088498344984
3669,retail,building,San Francisco Centre,37.784080625648,-122.406437154698
3670,retail,building,,37.72136383007567,-122.47728044778712
3671,retail,building,West Portal Auto Service,37.7409249080688,-122.46519913852117
3672,retail,building,,37.773681072378054,-122.43801390594483
3673,retail,building,Rice Valley,37.73128280000001,-122.45041114999998
3674,retail,building,,37.76387325,-122.41693904999998
3675,retail,building,,37.80882502695085,-122.41036398491565
3676,retail,building,,37.76574390030296,-122.41081470052373
3677,retail,building,,37.76586206891795,-122.41082208897801
3678,retail,building,,37.727385768972965,-122.36834458253087
3679,retail,building,,37.726610510201674,-122.47662806279156
3680,retail,building,San Francisco Botanical Garden,37.7672341,-122.46742730000003
3681,retail,building,,37.78787749927095,-122.4064094189511
3682,retail,building,Woolen Mill Building,37.8059197178736,-122.42341396851499
3683,retail,building,,37.76716316781943,-122.46701993734649
3684,retail,building,,37.77603744234127,-122.40294872255456
3685,retail,building,,37.79890418861512,-122.4086865751137
3686,retail,building,,37.77998992492048,-122.48178048138882
3687,retail,building,,37.78523027691232,-122.41652557098539
3688,retail,building,Baia,37.77819185663665,-122.42179601146054
3689,retail,building,,37.75667034365324,-122.50225032388585
3690,retail,building,,37.72698759870664,-122.47739518928488
3691,retail,building,Stonestown Galleria Mall,37.72789526243531,-122.4770699644261
3692,retail,building,,37.77447861961245,-122.4654435846669
3693,retail,building,,37.77002644659042,-122.40442983180064
3694,office,building,Hills Brothers Building,37.789424434516796,-122.38929555307021
3695,office,building,,37.78868775998272,-122.40334734048875
3696,office,building,Annunciation Greek Orthodox Cathedral,37.768825971426885,-122.42182922647198
3697,office,building,,37.76938867035699,-122.38693704583292
3698,office,building,,37.77035974636663,-122.38721973672952
3699,office,building,,37.793967690546964,-122.39807284376595
3700,office,building,,37.80591330205217,-122.42466473726508
3701,office,building,San Francisco Federal Building,37.77944467710216,-122.41233439313507
3702,office,building,,37.794844949981766,-122.40352065005786
3703,office,building,425 Market,37.7912036,-122.398153
3704,office,building,45 Fremont Center,37.79123061713734,-122.39714909050575
3705,office,building,McKesson Plaza,37.78878157707731,-122.40265974117139
3706,office,building,Old Federal Reserve Bank,37.79431274921248,-122.40078701294017
3707,office,building,44 Montgomery Street,37.789701605206105,-122.4018327037602
3708,office,building,,37.777903636081206,-122.4119944093846
